"SOURCE_JOB_NUMBER","CREATED_AT","COMPLETED_AT","STATUS","SOURCE_STATUS","SOURCE_LOCATION_CODE","SOURCE_JOB_TYPE","SOURCE_SERVICE_TYPE","SERVICE_CATEGORY","SOURCE_CUSTOMER_ID","SOURCE_VEHICLE_ID","SOURCE_INVOICE_PARTY","SOURCE_INVOICE_NUMBER","OPENING_MILEAGE","SOURCE_SALESMAN","SOURCE_OPERATOR"
JCI20207,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018571,A00115,II217139,191158,,SANJEB
JCI20208,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011336,A00115,II217143,583900,,SANJEB
JCI20209,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019892,A00115,II217140,102209,,SANJEB
JCI20210,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018017,A00115,,196631,,SANJEB
JCI20211,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011349,A00115,II217129,608035,,SANJEB
JCI20212,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0014170,A00115,,359363,,SANJEB
JCI20213,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010664,A00115,II217135,592304,,SANJEB
JCI20214,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019442,A00115,II217032,114909,,SANJEB
JCI20215,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009758,A00115,II217144,717148,,SANJEB
JCI20216,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0014352,A00115,II217137,413090,,SANJEB
JCI20217,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006798,A00115,II217191,810279,,SANJEB
JCI20218,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0017982,A00115,II217127,207572,,SANJEB
JCI20219,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018578,A00115,II217134,143582,,SANJEB
JCI20220,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010662,A00115,II216900,580767,,SANJEB
JCI20221,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009350,A00115,II216954,623881,,SANJEB
JCI20222,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009298,A00115,II217098,729200,,SANJEB
JCI20223,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009741,A00115,II216952,668568,,SANJEB
JCI20224,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009952,A00115,II216978,639727,,SANJEB
JCI20225,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0015015,A00095,II217086,95764,,BULAUN
JCI20226,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011337,A00115,II216956,566626,,SANJEB
JCI20227,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011715,A00115,II217054,532471,,SANJEB
JCI20228,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0016841,A00095,II216919,49472,,BULAUN
JCI20229,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0015069,A00095,,27387,,BULAUN
JCI20230,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018934,A00115,II216828,168674,,SANJEB
JCI20231,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018216,A00115,II216959,218310,,SANJEB
JCI20232,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006645,A00115,,936179,,VPANKI
JCI20233,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0010545,A00115,II401601,579008,,ALBITE
JCI20234,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006598,A00115,II216936,832232,,SANJEB
JCI20235,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0020915,A00095,II216928,12444,,BULAUN
JCI20236,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011896,A00115,II216977,544602,,SANJEB
JCI20237,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0017983,A00115,II217097,179431,,SANJEB
JCI20238,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,MEC,MEC,general_maintenance,,V0009676,A00115,,800895,,SAIFAL
JCI20239,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010683,A00115,II216830,570096,,SANJEB
JCI20240,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010087,A00115,II216943,569293,,SANJEB
JCI20241,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018951,A00115,II216960,156818,,SANJEB
JCI20242,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010583,A00115,II216829,609107,,SANJEB
JCI20243,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010085,A00115,II216944,625896,,SANJEB
JCI20244,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,MEC,MEC,general_maintenance,,V0018904,A00115,,124596,,SAIFAL
JCI20245,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018977,A00116,,153072,,SANJEB
JCI20246,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019195,A00115,,144705,,VPANKI
JCI20247,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,BDY,NFL,bodywork,,V0019116,Q00001,,140655,,RRAJAN
JCI20248,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010103,A00095,,108901,,BULAUN
JCI20249,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010702,A00115,II216955,653235,,SANJEB
JCI20250,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018925,A00115,II216985,148987,,SANJEB
JCI20251,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,FRC,CNT,general_maintenance,,V0010103,A00095,,119000,,BULAUN
JCI20252,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0014163,A00115,II217049,362061,,SANJEB
JCI20253,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0006943,A00115,II401602,877868,,ALBITE
JCI20254,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011838,A00115,II216976,535139,,SANJEB
JCI20255,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018227,A00115,II216852,163830,,SANJEB
JCI20256,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006841,A00115,,860300,,VPANKI
JCI20257,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0016517,A00095,,55614,,BULAUN
JCI20258,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018052,A00115,II217051,174144,,SANJEB
JCI20259,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0019812,A00115,II401600,111650,,ALBITE
JCI20260,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,MEC,MEC,general_maintenance,,V0009323,A00115,,633371,,SAIFAL
JCI20261,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0019456,A00115,II401606,126755,,ALBITE
JCI20262,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0019452,Q00001,II301864,115679,,ALBITE
JCI20263,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,MEC,MEC,general_maintenance,,V0007067,A00115,,810598,,SAIFAL
JCI20264,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010494,A00115,II216984,608611,,SANJEB
JCI20265,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010675,A00115,II216958,634579,,SANJEB
JCI20266,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010527,A00115,II216939,578849,,SANJEB
JCI20267,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018200,A00115,II217048,202315,,SANJEB
JCI20268,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009638,A00115,,672689,,VPANKI
JCI20269,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010020,A00115,II216979,696494,,SANJEB
JCI20270,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,BDY,NFL,bodywork,,V0018465,Q00001,,213236,,ALBITE
JCI20271,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0008880,A00115,,733556,,VPANKI
JCI20272,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0019201,Q00001,II301846,132248,,ALBITE
JCI20273,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011761,A00115,II217071,541403,,SANJEB
JCI20274,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006803,A00115,II216974,826323,,SANJEB
JCI20275,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,BDY,NFL,bodywork,,V0014586,A00170,,139653,,ALBITE
JCI20276,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019272,A00115,II216957,152590,,SANJEB
JCI20277,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018043,A00095,II217099,119245,,BULAUN
JCI20278,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0017210,A00115,II401607,236365,,ALBITE
JCI20279,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009713,A00115,II216980,658101,,SANJEB
JCI20280,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011883,A00115,II217094,492862,,SANJEB
JCI20281,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006484,A00115,II216949,895764,,SANJEB
JCI20282,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0014913,A00095,,82490,,BULAUN
JCI20283,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009049,A00115,II216824,684449,,SANJEB
JCI20284,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006587,A00115,II216831,924542,,SANJEB
JCI20285,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018290,A00115,II216982,160513,,SANJEB
JCI20286,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019013,A00115,II216981,149817,,SANJEB
JCI20287,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0015058,A00095,,24394,"510292",BULAUN
JCI20288,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0017922,Q00001,II301865,180587,,ALBITE
JCI20289,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0017922,A00115,II401608,180588,,ALBITE
JCI20290,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0015105,A00095,,19614,"510292",BULAUN
JCI20291,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010685,A00115,II217055,595747,,SANJEB
JCI20292,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0018220,A00115,II401599,229680,,ALBITE
JCI20293,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0011838,A00115,II401605,603917,,ALBITE
JCI20294,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018576,A00095,II217100,57356,,BULAUN
JCI20295,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0015059,A00095,,21355,"510292",BULAUN
JCI20296,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0011850,Q00001,II301860,511920,,ALBITE
JCI20297,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019201,A00115,II217052,141662,,SANJEB
JCI20298,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006441,A00115,II216950,859291,,SANJEB
JCI20299,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011837,A00115,II216953,545799,,SANJEB
JCI20300,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0010079,A00115,,662028,,SAIFAL
JCI20301,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0007011,A00115,II216987,864898,,SANJEB
JCI20302,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010080,A00115,II216826,609443,,SANJEB
JCI20303,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0010085,A00115,II401603,625898,,ALBITE
JCI20304,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006707,A00115,II216823,831435,,SANJEB
JCI20305,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,MEC,MEC,general_maintenance,,V0018842,M00130,,26862,"000000",BULAUN
JCI20306,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009381,A00115,II217111,656684,,SANJEB
JCI20307,2026-08-26 00:00:00.000,,in_progress,PRG,ADH,BDY,NFL,bodywork,,V0010051,Q00001,,610823,,BSILEH
JCI20308,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0006440,A00115,II401604,907015,,ALBITE
JCI20309,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0016526,A00095,II217081,80660,,BULAUN
JCI20310,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0020921,A00095,II217080,12919,,BULAUN
JCI20311,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0007069,A00115,,903731,,VPANKI
JCI20312,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009051,A00115,,704298,,SANJEB
JCI20313,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011880,A00115,II216825,533050,,SANJEB
JCI20314,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0019329,A00115,,137952,,SAIFAL
JCI20315,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009341,A00115,II216827,668208,,SANJEB
JCI20316,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018894,M00130,II100319,134328,"000000",BULAUN
JCI20317,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0010445,A00115,,511481,,SAIFAL
JCI20318,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0012565,A00115,,637272,,SAIFAL
JCI20319,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0020599,A00095,II217079,23071,,BULAUN
JCI20320,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0001836,Q00001,II301863,277110,,ALBITE
JCI20321,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006785,A00115,II217096,889182,,SANJEB
JCI20322,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006772,A00115,II217107,921042,,SANJEB
JCI20323,2026-08-26 00:00:00.000,,pending,OPN,ADH,MEC,MEC,general_maintenance,,V0010553,A00115,,637555,,SAIFAL
JCI20324,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019084,A00115,II217192,131585,,SANJEB
JCI20325,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018079,A00115,,212351,,SANJEB
JCI20326,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018522,A00115,,163264,,SANJEB
JCI20327,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019880,A00115,II217219,85158,,SANJEB
JCI20328,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011660,A00115,,599167,,SANJEB
JCI20329,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019100,A00115,,132093,,SANJEB
JCI20330,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0001699,A00115,,934117,,SANJEB
JCJ04957,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018831,A00115,IJ203940,152493,,SHAMED
JCJ04958,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0011624,A00115,IJ203948,547598,,SHAMED
JCJ04959,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019689,A00115,IJ204000,99500,,SHAMED
JCJ04960,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,NFL,bodywork,,V0018366,Q00001,,246612,,SHAMED
JCJ04961,2026-08-26 00:00:00.000,,in_progress,PRG,ALN,BDY,NFL,bodywork,,V0019510,Q00001,,114323,,SHAMED
JCJ04962,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,ACC,bodywork,,V0011749,A00115,IJ400301,460533,,SHAMED
JCJ04963,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,ACC,bodywork,,V0010459,A00115,,681108,,SHAMED
JCJ04964,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0016984,A00115,IJ203963,275462,,SHAMED
JCJ04965,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0011726,A00115,IJ204003,514595,,SHAMED
JCJ04966,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018812,A00115,IJ204007,183119,,SHAMED
JCJ04967,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018945,A00115,IJ204002,179802,,SHAMED
JCJ04968,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,ACC,bodywork,,V0011051,A00115,IJ400303,537415,,SHAMED
JCJ04969,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018794,A00115,IJ204004,183615,,SHAMED
JCJ04970,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018345,A00115,IJ204005,216961,,SHAMED
JCJ04971,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018812,A00115,IJ203995,183120,,SHAMED
JCJ04972,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0007074,A00115,IJ203977,910865,,SHAMED
JCJ04973,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0011607,A00115,IJ203965,534948,,SHAMED
JCJ04974,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,FRC,CNT,general_maintenance,,V0014883,A00095,IJ203993,251022,,SHAMED
JCJ04975,2026-08-26 00:00:00.000,,in_progress,PRG,ALN,MEC,MEC,general_maintenance,,V0014517,A00158,,155897,"000000",SUNILV
JCJ04976,2026-08-26 00:00:00.000,,in_progress,PRG,ALN,MEC,MEC,general_maintenance,,V0014516,A00158,,180001,"000000",SHAMED
JCJ04977,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0017480,A00095,IJ204036,160596,,SHAMED
JCJ04978,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018875,A00115,IJ204008,178327,,SHAMED
JCJ04979,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019863,A00115,IJ203959,116206,,SHAMED
JCJ04980,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019712,A00115,IJ203968,115068,,SHAMED
JCJ04981,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0011603,A00115,IJ203998,500608,,SHAMED
JCJ04982,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,FAL,bodywork,,V0020690,O00005,,9000,"510301",SHAMED
JCJ04983,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019863,A00115,IJ203962,116207,,SHAMED
JCJ04984,2026-08-26 00:00:00.000,,in_progress,PRG,ALN,MEC,MEC,general_maintenance,,V0018719,A00095,,65786,,SHAMED
JCJ04985,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018485,A00115,IJ203947,191647,,SHAMED
JCJ04986,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0010459,A00115,IJ203994,681109,,SHAMED
JCJ04987,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0013635,A00115,IJ203997,446827,,SHAMED
JCJ04988,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0008764,A00115,,836635,,SHAMED
JCJ04989,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0018752,A00115,IJ204006,171818,,SHAMED
JCJ04990,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0011846,A00115,,603592,,SHAMED
JCJ04991,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019694,A00115,IJ203999,132027,,SHAMED
JCJ04992,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0019671,A00115,IJ203961,115115,,SHAMED
JCJ04993,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0017110,A00095,,61673,,SHAMED
JCJ04994,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,MEC,MEC,general_maintenance,,V0016639,A00095,,92580,,SHAMED
JCJ04995,2026-08-26 00:00:00.000,2026-08-26 00:00:00.000,completed,CLO,ALN,BDY,NFL,bodywork,,V0019898,Q00001,,121940,,SHAMED
JCJ04996,2026-08-26 00:00:00.000,,in_progress,PRG,ALN,BDY,FAL,bodywork,,V0020922,O00005,,65000,"510301",SHAMED
